n,k,brute_force,CalinescuKarloffRabani,electrical_alg,ratio_BruteCKR,ratio_BruteElectrical,ratioCKRElectrical
18,9,,24.7883374741838,31.12835131169032,,,1.2557659965743742
19,7,,17.397048153796433,22.704892124996313,,,1.3051002632329662
19,8,,19.748289910821185,27.18554413311934,,,1.3766024428384995
19,9,,15.578899523928856,28.232724478789656,,,1.8122412584678909
20,7,,15.885020338257418,25.42152623410427,,,1.6003458410990619
20,8,,19.366466962103637,24.32741553889247,,,1.2561617762546176
20,9,,19.226692774596074,23.295875593033884,,,1.2116423696026577
20,10,,22.311783376005618,23.1626031935147,,,1.038133205363766
21,8,,21.33398450889666,32.42637618505547,,,1.5199399892473475
21,9,,19.605756242321743,26.275571877549233,,,1.340196805101033
21,10,,22.455163877984706,27.875241077750204,,,1.2413733085724394
22,8,,19.573550751215805,35.43069118349437,,,1.8101310096377685
22,9,,19.644927788652204,24.822242293533215,,,1.263544593321013
22,10,,21.778911057309642,39.99001992874949,,,1.8361808734843823
22,11,,27.269323824296496,35.80902327726759,,,1.3131613936595807
23,8,,18.88252808020652,29.194838793527666,,,1.5461297697807188
23,9,,15.854896987142597,21.611795324887886,,,1.3630990691654319
23,10,,20.11808277820621,26.2304879756782,,,1.3038264264472317
23,11,,24.00210994612277,39.82603290225831,,,1.6592721636412509
24,9,,22.513725951282996,33.91458025067742,,,1.5063957127338452
24,10,,20.7357055439277,23.88995356213169,,,1.1521167443047382
24,11,,32.00453658629726,38.20788794957009,,,1.1938272515381083
24,12,,27.933462715031187,36.36736136403432,,,1.3019281474353266
25,9,,15.770187449003748,23.417991804415045,,,1.4849532943182888
25,10,,24.0282280918988,29.144307120860372,,,1.2129195298710551
25,11,,20.546185717676483,38.914526894224245,,,1.8940024892671412
25,12,,21.2332400555785,35.55402999527545,,,1.6744514686506604
26,9,,25.034851153144505,35.04271243675741,,,1.3997571714084616
26,10,,25.8312694655826,46.17093634685789,,,1.787404850867888
26,11,,18.52864146429392,40.70711081534836,,,2.196983027265869
26,12,,19.028197899203043,39.12232752917534,,,2.0560185329381033
26,13,,30.787158425419044,35.2238458320576,,,1.1441083761395614
27,10,,21.263646824135535,40.61200546630719,,,1.909926636865041
27,11,,23.343192259679615,39.24881563757358,,,1.6813816722645742
27,12,,33.02141911894428,54.69019445013944,,,1.6562036371951032
27,13,,31.624311098782748,50.39044198484505,,,1.5934083695117909
28,10,,21.468667518442032,38.92296834225827,,,1.8130127689025242
28,11,,24.026957762826807,37.0511788952695,,,1.5420670091072892
28,12,,25.4692250037011,44.74670069794938,,,1.7568929047290187
28,13,,24.201536585280444,39.16266867104656,,,1.618189346492387
28,14,,37.97534637519213,61.943624527288875,,,1.6311536415044872
29,10,,23.761780772742334,39.010941196334834,,,1.6417515829068312
29,11,,27.883835026398103,52.74235533518216,,,1.8915029186354773
29,12,,29.793031411942753,36.91788650910066,,,1.239145020143934
29,13,,30.075213351250827,39.74338583550626,,,1.321466463806593
29,14,,32.655141057891825,50.756822014149265,,,1.554328671377237
30,11,,22.826596747098524,51.875304011979736,,,2.2725816111231554
30,12,,25.575043348517795,37.37005363840176,,,1.4611921915106956
30,13,,24.454354338741606,44.90813270272545,,,1.836406395387022
30,14,,31.483866336478222,60.54517193712446,,,1.923053899735779
31,11,,23.88970145350485,38.95568966562657,,,1.630647822930889
31,12,,31.074178428560945,50.33586554757467,,,1.6198615085929318
31,13,,30.508565957080897,37.42542965345561,,,1.2267187420773982
31,14,,26.017961877498827,52.187460853964026,,,2.0058243262742814
32,11,,22.665853672995294,53.92378175526221,,,2.3790757027390703
32,12,,30.080134351908004,45.593896793130206,,,1.5157477775772685
32,13,,31.024582144103686,47.11835185268476,,,1.5187425130765135
32,14,,29.129048826461727,56.4903118094364,,,1.9393119269352475
33,12,,28.430446387571312,49.10427163878446,,,1.7271720242933275
33,13,,30.41198461817972,60.29755433684346,,,1.982690544332273
33,14,,35.18738531257178,64.1720183496701,,,1.8237222737531074
34,12,,24.14342728810597,39.0676791310289,,,1.618149679613848
34,13,,29.554924147773498,63.738412662711674,,,2.156608906997089
34,14,,31.60096572119251,45.573360344279706,,,1.442150874323341
35,12,,26.918704272621707,66.96477022385109,,,2.487666922807988
35,13,,28.645282051349195,49.15280687426384,,,1.7159128259289993
35,14,,28.218311376307575,51.25202304380564,,,1.8162682507939665
36,13,,29.68465730707925,42.02622184976859,,,1.415755668492966
36,14,,32.60145315213612,62.85037942717644,,,1.9278398154181153
37,4,,8.94138704633276,25.650531294488573,,,2.868741858681639
37,8,,23.40048537636942,23.045914335218946,,,0.9848477057015008
37,9,,20.609829423914675,32.23489187127386,,,1.5640542776094017
37,10,,19.08794570725487,36.3589706812348,,,1.904813186230702
37,11,,29.99188663469242,40.117666566887095,,,1.3376173048240958
37,12,,22.284536587855712,62.68623975436387,,,2.8129927453158556
37,13,,35.226823865659036,51.44557003793571,,,1.460408983623629
37,14,,37.551650443079886,72.7109117319746,,,1.9362907055760037
38,3,,4.9452493748850035,15.419964363991667,,,3.118136861268041
38,4,,6.956130896649546,24.229055178993377,,,3.483122376357728
38,5,,13.314655639558698,24.88243580657597,,,1.868800551825663
38,6,,13.340451044677966,27.567019998986243,,,2.0664233845364484
38,7,,13.440822808171275,27.556344320020315,,,2.0501977232575066
38,8,,16.761620045858503,29.496837015604708,,,1.75978437256683
38,9,,21.900215976158794,28.120772864891595,,,1.2840408923594488
38,10,,20.160873568745032,38.350752299934804,,,1.9022366351916986
38,11,,25.633192331742393,43.50047721450555,,,1.6970370545941535
38,13,,29.281269931171057,46.20827343035229,,,1.578082970409756
38,14,,24.54483601729751,63.19625440261933,,,2.5747270977114276
39,2,,2.3927872580428264,6.841031283073951,,,2.859021946092087
39,4,,9.097606667204072,13.21132121879996,,,1.4521754679090932
39,5,,9.042915319231309,34.11732132289623,,,3.7728232675517708
39,6,,13.892855813075386,25.973911959689048,,,1.8695876721936082
39,7,,16.49063073460015,37.693559387491014,,,2.2857560753212134
39,8,,14.579065522470966,42.12975862915779,,,2.889743417657494
39,9,,19.60985908250285,27.216049078676054,,,1.3878758110485314
39,10,,21.318582018933355,51.378273428166466,,,2.4100230204118005
39,11,,24.025841298082735,54.16647190099453,,,2.254508852737532
39,12,,24.919423666058933,59.69264683875856,,,2.3954264608479647
39,14,,35.128194165758366,51.66326949259075,,,1.4707066707957948
40,2,,2.683540554253801,7.8158741720257705,,,2.912523218490765
40,3,,5.154292186909322,13.712479548185186,,,2.660400119149556
40,4,,7.708245869920734,26.365116394799543,,,3.420378233870563
40,5,,10.22487672791441,39.1851854229089,,,3.8323381753768673
40,6,,14.17230239243381,25.281573215487494,,,1.7838719860355654
40,7,,17.69054718186134,48.08207169680342,,,2.717952768928676
40,8,,16.94491013170374,34.64639985111119,,,2.044649371511753
40,9,,16.899343784180434,30.35701970372742,,,1.7963431060645554
40,10,,21.03270049179584,25.36689711527768,,,1.206069431035376
40,11,,27.449889875656527,37.01820589890661,,,1.3485739311375373
40,12,,27.47764321994793,50.41930473568072,,,1.8349210058553291
40,13,,21.595457381961005,63.03264394108663,,,2.9187918008043074
40,14,,30.9755411831284,72.40514377510789,,,2.337494068208408
41,2,,2.041298332344189,7.085628011222041,,,3.471137902260978
41,4,,8.778315200898763,22.88652600972323,,,2.607166123105263
41,5,,12.778445440094018,34.00001430635291,,,2.660731656737641
41,7,,13.531515605258814,27.034187044273704,,,1.9978683713572547
41,8,,15.382604969031137,31.70372359968573,,,2.06101136078791
41,9,,19.932896984577685,34.455599723880425,,,1.728579631477508
41,10,,26.142600253470217,57.51878339549451,,,2.2001936623675893
41,11,,24.007927498269765,68.61650302493052,,,2.858076901051774
41,12,,29.667036045093365,47.29335966901413,,,1.5941383425404907
41,13,,26.091066339341133,46.48871712090128,,,1.7817867815852266
41,14,,36.999736611479264,49.1290895977899,,,1.327822684622773
42,3,,2.134663630956734,12.411716960023089,,,5.814366619653461
42,4,,8.84982017816149,24.27518111977382,,,2.743014053514574
42,5,,14.160473340241325,33.45876542097607,,,2.3628281779178057
42,6,,13.979729179865824,24.78351316117506,,,1.7728178308968447
42,7,,16.33866693689012,19.624861018669822,,,1.2011298776376913
42,8,,18.961811110463536,30.606369201334182,,,1.6141057952235864
42,9,,20.001039331359273,41.68997842915671,,,2.0843906028319106
42,10,,23.801714327578107,35.37459362688605,,,1.4862204100105052
42,11,,22.73570219130993,37.458954733600024,,,1.647582925673509
42,12,,32.11820345523471,48.1517261855302,,,1.4992035981290945
42,13,,28.63306880632046,34.85840802439815,,,1.217417813654103
42,14,,28.209811815252372,64.39805751783155,,,2.2828247823692696
43,2,,2.431819462437548,7.267072272679709,,,2.9883272113446764
43,3,,7.097182676969316,15.517323888221206,,,2.186406155019179
43,4,,7.871028449638198,29.958411562808838,,,3.8061622765683074
43,5,,12.670244848804195,26.316627187132127,,,2.0770417226479934
43,6,,14.580114819515655,30.991307502876303,,,2.125587341835887
43,7,,18.50348326519461,31.268757999749496,,,1.6898849558000033
43,8,,23.666616250796988,48.87606279774908,,,2.0651901513847863
43,9,,22.00234793733754,42.20446912046387,,,1.9181802433386548
43,10,,20.35318581961442,34.331662758230706,,,1.6867955249121338
43,11,,24.56347474678228,35.886196915254004,,,1.4609576733419998
43,12,,28.51774607226916,56.56451881487942,,,1.9834849034539628
30,15,,31.56415749669389,52.5352968193021,,,1.664397246300801
31,15,,34.18160807170099,48.213271918971714,,,1.4105033273401657
32,15,,36.16328566382728,63.59932291697706,,,1.758671031946441
32,16,,31.25238738976398,55.39484950108237,,,1.7724997713046944
33,15,,32.78069052636724,65.72861687524316,,,2.0051016564881134
33,16,,39.74739771458864,65.28153716222678,,,1.6424103442189941
34,15,,38.61139398221015,46.44427552305924,,,1.2028645105239664
34,16,,32.60385900729225,47.17845552538712,,,1.4470205970046395
34,17,,37.69883619478236,65.44650442701317,,,1.7360351414792792
35,15,,37.451606758744475,62.22930217143305,,,1.6615923202521423
35,16,,34.309449711006366,63.447238782727965,,,1.849264249854007
35,17,,41.37467436851158,74.99508086242562,,,1.8125841956958346
36,15,,28.318708126337285,50.976063822612566,,,1.8000843680861003
36,16,,39.357804990785546,55.765560517427254,,,1.4168869562335373
36,17,,43.123258076947145,74.35872022501563,,,1.724329828983083
36,18,,41.23261202835473,69.34214745659469,,,1.6817306507021594
37,15,,37.34191119786902,64.55518405267597,,,1.7287595086016896
37,16,,36.06717355986072,59.16728414733211,,,1.640474656244746
37,17,,36.96558816075027,49.131947944277016,,,1.3291266388247238
37,18,,37.50172451639144,68.37677650527885,,,1.82329685866559
38,15,,38.35415074390371,73.05622543018775,,,1.904780161031198
38,16,,40.605926537799135,80.15171571366147,,,1.9738920533939808
38,17,,39.65401472935079,72.48070113216771,,,1.8278275636620351
38,18,,38.66756527165361,78.37331291197086,,,2.0268489200540567
38,19,,42.11755579649007,71.8481085584987,,,1.705894542068518
39,15,,33.14485165889345,40.79373492175408,,,1.2307713831872973
39,16,,33.78841897301969,70.39728201919591,,,2.0834736918412395
39,17,,39.382028545309915,71.11951867105188,,,1.8058876421062786
39,18,,39.97403213853586,74.08570446555498,,,1.8533457973116179
39,19,,43.69000203737564,73.88181871574825,,,1.6910463554692514
40,15,,30.81489434662094,61.27292942276506,,,1.988419260294626
40,16,,40.07382770045295,46.660830973543646,,,1.1643717022074296
40,17,,47.14182808161294,53.902748500902916,,,1.143416594018911
40,18,,39.52104292326399,45.61408954543106,,,1.1541722123577969
40,19,,41.44916652514563,77.98481192310551,,,1.8814566965006425
40,20,,41.36535957161983,73.07289598494728,,,1.7665238920123285
41,15,,36.64083676401951,78.48553989757649,,,2.1420236771079297
41,16,,31.316779476130723,58.49141332255274,,,1.867733984815846
41,17,,39.19066414573862,78.20576845707554,,,1.9955203659282512
41,18,,37.41848570121135,66.01766956212144,,,1.764306286718178
41,19,,48.039372462949146,81.90535340202636,,,1.7049630168503283
41,20,,40.564508705661545,72.13035263243472,,,1.7781640881149774
42,15,,37.05396542113535,48.504989504468206,,,1.3090364001041912
42,16,,36.664275706770994,74.95104204143249,,,2.044252630022386
42,17,,39.25738447485843,80.03900211082578,,,2.0388266610600376
42,18,,40.39322491772173,51.73107313428566,,,1.2806868785460521
42,19,,44.02689298864256,82.15712253635327,,,1.8660667823538448
42,20,,42.56269002106604,76.51920311289254,,,1.7977999763412513
43,13,,34.7590755575966,54.66319627914627,,,1.5726309000527956
43,14,,37.20483777465073,56.698619498767854,,,1.523958250864867
43,15,,31.19122329459888,65.40171734112322,,,2.096798728392556
43,16,,32.497880628315244,77.59530599137665,,,2.387703582238167
43,17,,34.889716344914106,71.59871500167766,,,2.0521437977272248
43,18,,42.33890073726865,63.15211349622194,,,1.4915860449024965
43,19,,38.53333420871767,77.61458802493924,,,2.014219366653715
43,20,,46.583693289769336,89.8421602012348,,,1.9286182321865375
44,3,,3.3335664771874702,20.288068675214166,,,6.085994928870058
44,5,,11.504466876483065,19.320068049229675,,,1.6793536160048343
44,6,,10.095713820935988,41.618032198506185,,,4.12234666479955
44,7,,11.224468035078752,39.62616233209285,,,3.5303376701909626
44,8,,15.81740880841761,31.603009679688633,,,1.9979890551270534
44,9,,19.175988316354953,36.90954279428341,,,1.924779165765539
44,10,,22.51337038792604,35.57849530982086,,,1.5803273653287233
44,11,,27.152066064812697,49.07155263202428,,,1.8072861385534784
44,12,,31.575068539215316,40.10623742999055,,,1.2701868684839044
44,13,,29.888189305593162,45.27100450519541,,,1.514678726179092
44,14,,26.51780112252543,68.30163202492497,,,2.575689881273996
44,15,,35.412992218077584,51.42650087711118,,,1.4521930414809467
44,16,,37.498905907732514,50.08159910254275,,,1.3355482750822232
44,17,,43.91042909053046,93.89086004573802,,,2.1382359951929084
44,18,,41.29758020062942,74.81239179832504,,,1.8115441978652498
44,19,,41.01797795093741,82.02797232524618,,,1.9998053639641091
44,20,,42.679854322014535,82.28090990529626,,,1.9278629510892038
45,2,,2.9401763850974367,9.831248579900507,,,3.3437614932665687
45,3,,5.566370208477094,16.087935300515,,,2.8902021780754867
45,5,,11.82317773885907,21.489451050247975,,,1.817569821319602
45,6,,12.87171364230257,34.45629832397519,,,2.6769006273364733
45,8,,16.57562005355525,47.90724533584107,,,2.8902234233805086
45,9,,21.283150086607293,28.679773951704703,,,1.347534262315419
45,10,,21.809799984040737,50.24302085637036,,,2.3036901252251534
45,11,,24.957510213135564,43.02228118668233,,,1.72382103900889
45,12,,20.258214928318882,38.700655820378635,,,1.910368507655585
45,13,,22.472875531451812,44.8022450961865,,,1.9936142588198702
45,14,,31.16613199099796,43.776395449585245,,,1.4046143250060559
45,15,,36.5933345018142,57.36805436635955,,,1.5677186883178247
45,16,,37.78749587756517,71.07844883370446,,,1.8810044747078483
45,17,,34.68318072686995,76.89134245184158,,,2.2169634053278133
45,18,,47.005433924798766,99.69386494446681,,,2.1209008538025875
45,19,,38.95473692259371,80.72079849959273,,,2.072169006300611
45,20,,42.3726746505035,84.79075035090831,,,2.0010714700045678
46,2,,2.7467929372726356,16.88280268829865,,,6.146368901422194
46,3,,5.404187097047513,14.700885240527432,,,2.720276884669484
46,4,,9.147989553737762,12.092462642549725,,,1.321871059374886
46,5,,8.395861643944693,26.880989450658124,,,3.201695143469327
46,6,,10.393483908431005,21.064787929892947,,,2.0267302201531843
46,7,,19.16549128132287,34.16148201222403,,,1.7824474995595356
46,8,,18.182025363096564,31.184986416470853,,,1.7151547087689116
46,9,,17.452690572751354,27.539696069657754,,,1.577962776275602
46,10,,21.513751970922016,25.06843423501548,,,1.1652283743392586
46,11,,25.44813732005455,47.98115461042657,,,1.8854485893006696
46,12,,24.840473620974585,41.67576900561956,,,1.6777364893087114
46,13,,29.305072344477068,56.199022168159445,,,1.9177233725120253
46,14,,32.33976934012972,51.287979243111515,,,1.5859104838904763
46,15,,35.7718244894833,53.483830124707715,,,1.4951384473115605
46,16,,35.24040547143575,63.543124005149195,,,1.8031326017702698
46,17,,38.15008237636568,85.03075350823516,,,2.2288484902699053
46,18,,41.8662564388953,53.03632186494763,,,1.2668035400383906
46,19,,39.661670109669295,78.1535346823208,,,1.9705053888607529
46,20,,39.005664759669024,76.4428936489127,,,1.959789536209954
47,2,,2.096008573671517,7.458815879537402,,,3.558580806027913
47,3,,8.884169822485807,25.15782340452077,,,2.8317584993531297
47,4,,9.997076537029539,32.4279659682086,,,3.243744893629075
47,5,,10.85303011443228,16.44564799042055,,,1.5153047413506435
47,6,,12.871517718224197,35.12563405078072,,,2.728942679467234
47,7,,16.570601940400458,38.81346835458225,,,2.3423088970565336
47,8,,14.334779298249355,31.169484148683935,,,2.174395817345477
47,9,,19.40076506570896,37.86962126286475,,,1.9519653546962263
47,10,,24.371390351379993,57.98400758630568,,,2.3791834093298836
47,11,,29.31371149127463,47.371429256732604,,,1.6160160841738835
47,12,,26.205928623951795,44.39676204512411,,,1.6941495446395358
47,13,,34.42547431423949,72.22481629392932,,,2.0980049725576273
47,14,,28.122266972760826,45.48940994878564,,,1.6175584277343855
47,15,,33.33931313560261,81.47177653948248,,,2.4437149082258642
47,16,,40.58924288260389,69.88111181884678,,,1.7216658123179003
47,17,,37.290754790633464,60.558885971956734,,,1.6239651439602307
47,18,,33.29389590748183,85.46410088945348,,,2.5669600555892864
47,19,,43.49901674026962,96.90537702756826,,,2.2277601722858535
47,20,,47.476926299066406,87.71600984084817,,,1.847550308718554
48,2,,4.478548341745863,22.670111623428532,,,5.061932995590061
48,3,,6.596349223921769,17.92427488372496,,,2.7173022948394365
48,4,,7.490250713308632,21.923342885928765,,,2.926917098646044
48,5,,12.215832664667488,32.20281200729432,,,2.636153661504897
48,6,,12.753859295198836,26.703760948209915,,,2.0937788578444243
48,8,,15.642897254046058,32.90613005447821,,,2.103582828683925
48,9,,18.570916957091143,37.32387584972396,,,2.0098025281122247
48,10,,23.382520681931947,44.21235966992696,,,1.8908294905985294
48,11,,23.190560833585074,41.492028945536596,,,1.7891774693713718
48,12,,31.97689883793879,35.79775590419672,,,1.1194880430908045
48,13,,29.888188831900322,47.41078246488835,,,1.5862715111825638
48,14,,25.21210202510195,37.58808801282888,,,1.4908748177920672
48,15,,36.86997504630969,87.15268820180967,,,2.3637848436931006
48,16,,33.041267726014254,38.097188223902855,,,1.1530183569169756
48,17,,41.93033333815048,63.8333738307562,,,1.5223674306609232
48,18,,40.61985660327466,81.19072026236326,,,1.9987938671309313
48,19,,38.9479742782078,73.8563987379705,,,1.8962834423790476
48,20,,43.359794404159345,81.5565401924684,,,1.8809254359528278
49,4,,9.006680044387178,17.82638417435839,,,1.979240306806226
49,5,,13.675571699299908,31.202634648112088,,,2.2816329243266256
49,6,,12.3281937355541,23.580155427900294,,,1.9127015630761797
49,7,,14.17888444957922,30.987463767392498,,,2.185465568718426
49,8,,19.57820969997376,44.03280659290712,,,2.249072170933287
49,9,,20.99722573595588,34.91138692816788,,,1.6626666478317293
49,10,,24.504504351930308,39.72055069919123,,,1.6209489540669815
49,12,,32.103446557046446,44.957078548274794,,,1.4003816838914163
49,13,,27.718117041308194,51.48442941187517,,,1.8574288193944826
49,14,,30.494973090746228,42.10586052790627,,,1.3807475875649615
49,15,,36.5984182886777,90.2484756751574,,,2.4659119135505696
49,16,,34.94468345368856,44.56054217681685,,,1.2751737252355422
49,17,,35.83722906838651,45.991195755882714,,,1.2833357084645094
49,18,,34.98981401325009,76.64510140985526,,,2.190497536821172
49,19,,43.916061650909434,56.842091479044605,,,1.2943349048665773
49,20,,46.178541160799575,92.98704336080178,,,2.0136418566582477
50,2,,1.2197044621649062,10.351541718449718,,,8.486926169046162
50,3,,6.8232963854048725,23.908021559143386,,,3.5038814392238598
50,5,,10.320598294632862,24.627685834951553,,,2.3862653241487917
50,6,,12.788442112832254,36.11086089423177,,,2.8237107049964436
50,7,,14.775064318177055,22.27351886013031,,,1.5075074043994694
50,8,,20.378209655553647,38.962660621375306,,,1.9119766299370105
50,9,,22.44897482682181,56.35672167096789,,,2.5104363163895327
50,11,,25.8177258645873,45.81918812800338,,,1.7747182059458981
50,12,,30.67295885552871,45.65326989619033,,,1.4883881959748224
50,13,,28.953744268144597,37.90548769827732,,,1.3091739481854021
50,15,,34.09415485840252,53.36055644059577,,,1.565093977610213
50,16,,34.369789106605175,54.51379092719733,,,1.5860961717894535
50,17,,42.22330946680847,97.43917759634935,,,2.3077105709334744
50,18,,36.641241296879386,56.715249059009054,,,1.5478528306255637
50,19,,41.459788683479296,90.44873422534033,,,2.1816014286966667
50,20,,48.57319399286701,96.64742310694554,,,1.9897275670432182
51,2,,3.2375144998120264,7.188334843900904,,,2.220325142734733
51,3,,5.35604450012484,16.323769125015257,,,3.0477284355338683
51,4,,7.998240686922884,12.394063618898295,,,1.5495987310262591
51,5,,7.067310016432458,23.088060074014408,,,3.266880895323896
51,6,,12.1033436177517,13.200878210044202,,,1.0906802803386308
51,7,,18.05459092278012,29.936576793630287,,,1.6581143777596337
51,8,,15.853355399450692,39.134429124198626,,,2.4685265761186814
51,9,,23.052593419660614,52.91688442680465,,,2.295485087663673
51,10,,18.900107338550843,26.558609384066067,,,1.4052094471386445
51,11,,26.675537723902117,50.882461314468635,,,1.9074577555329413
51,12,,20.72852937327739,34.32048992389585,,,1.6557127283781556
51,13,,26.689441597587596,34.991091616520016,,,1.3110462236003764
51,14,,35.926059143357065,52.361167456290005,,,1.457470390708631
51,15,,33.91212783178293,80.77040953031486,,,2.3817558700818435
51,16,,32.27122382808031,48.54767539701494,,,1.504364248955812
51,17,,39.91677044852741,89.59104949038998,,,2.2444463438222653
51,18,,39.85573905503879,87.40129786377469,,,2.1929413413480514
51,19,,36.19878216991214,91.293986993294,,,2.5220181873736105
51,20,,48.13165015499108,98.58874140850016,,,2.0483141776986606
52,2,,3.2712387179600224,18.89740391509443,,,5.776834265057563
52,3,,7.12773199723334,30.860237454357367,,,4.329601262552506
52,4,,8.19594470793375,24.097363635341885,,,2.9401569305385156
52,5,,9.695863370062426,31.068612381353766,,,3.204316232145269
52,8,,20.55075656646377,26.696126375462836,,,1.2990337503694402
52,9,,18.03660718697486,48.20798337045532,,,2.672785567191857
52,10,,22.995850586843464,31.14231314538959,,,1.354257935699362
52,11,,22.050034604561073,39.63085255948208,,,1.7973147557457527
52,12,,27.860598029744686,52.22596010421247,,,1.874545551694716
52,13,,27.06990281744363,53.29427081655692,,,1.9687647634336727
52,14,,32.841449860408865,43.42508454744186,,,1.3222645386247645
52,15,,33.53624899490295,66.86132142398583,,,1.993703035606273
52,16,,33.22721963548217,59.48866736202401,,,1.790359470778535
52,17,,40.133477728249055,60.55986173824626,,,1.5089612255461113
52,18,,43.517213037281806,68.15822584096686,,,1.566236003729714
52,19,,37.9976120469256,91.38592342749936,,,2.405043856825561
52,20,,45.299294736919464,93.50465465048666,,,2.064152547926519
53,2,,3.6065144972156036,12.420205166765431,,,3.4438251049190027
53,3,,5.806524368881686,12.78314424511549,,,2.2015139234794043
53,4,,9.185480998935333,32.31213766406371,,,3.5177404066057005
53,5,,10.211498568815019,23.432411089747234,,,2.294708355667568
53,6,,12.39313077467281,40.2241290898549,,,3.245679386524254
53,7,,19.064911489285738,28.72008532401859,,,1.5064368560094785
53,8,,21.473759257822817,37.74951118547815,,,1.7579367791285139
53,9,,19.82768993064359,42.572931145455044,,,2.1471452950078063
53,10,,19.891840568431544,29.813116176246456,,,1.4987610660604243
53,11,,23.358662547249978,44.22330403247633,,,1.8932292866948732
53,12,,28.797003654790288,91.53051506342857,,,3.178473571787833
53,13,,27.15513959986916,34.19673707817168,,,1.2593099347696393
53,14,,34.42277704452323,46.792470386336056,,,1.359346177265523
53,16,,39.558344131378554,101.12309952019136,,,2.5563026395732846
53,17,,40.54052763204426,91.63426505151944,,,2.260312590975984
53,18,,39.109277089479704,63.623588106738964,,,1.6268157542562593
53,19,,47.55370392578281,70.14000271333893,,,1.474964028518296
53,20,,41.99392266083574,95.46739999426924,,,2.273362285426691
54,2,,2.30030335207381,7.021302125796556,,,3.0523374751710843
54,3,,4.42935385289235,18.011906558559634,,,4.066486254377245
54,4,,9.476692379543014,28.764981068572784,,,3.0353397489894984
54,6,,12.541260397830477,19.944417930338762,,,1.5903041080136542
54,7,,14.736166019227701,26.59444668960187,,,1.804705963199758
54,8,,17.273548979952356,29.551134353261858,,,1.7107737609427478
54,9,,23.30479464167346,46.67105901539836,,,2.0026376431544057
54,10,,20.349691734387015,30.260205187073907,,,1.4870104953943875
54,11,,26.060946476032953,51.53082828425498,,,1.9773199078416241
54,12,,28.21820954160914,38.686393744351385,,,1.3709726581803992
54,13,,30.334244603843256,50.79931568505255,,,1.6746524051769671
54,14,,31.99139347890507,60.95876068627208,,,1.9054737558233565
54,15,,34.82391531571984,63.77744278482711,,,1.8314265414043602
54,16,,29.66238717648279,94.23588018356868,,,3.1769486259784796
54,17,,41.21957184153229,66.74180811501131,,,1.6191776171668806
54,18,,38.97974715356186,83.27247441340509,,,2.136301040777682
54,19,,49.30036931949081,74.63802731530804,,,1.5139445879526106
54,20,,47.43531845895556,103.26013705887138,,,2.17686189138204
55,2,,3.8473610289031095,12.884199540769202,,,3.3488407882642908
55,3,,5.727335705202983,18.491570644370206,,,3.2286514351815603
55,4,,6.816821490911728,31.523959265768433,,,4.624436668584702
55,5,,12.13635424381643,34.87391799642809,,,2.8735085756248946
55,6,,16.534613894384414,23.625113435468236,,,1.4288276452280473
55,7,,24.386803075948567,39.38077508580513,,,1.6148395902144443
55,8,,20.61015483329912,49.46073760446464,,,2.3998236793715213
55,9,,20.486597706384394,48.86192627252178,,,2.385067885493479
55,10,,19.089021919906042,47.18868961657022,,,2.4720328686595425
55,11,,26.373794748594086,45.317024698442474,,,1.7182595500732103
55,12,,31.857637469618517,44.86269243975348,,,1.4082240870038596
55,13,,31.4922235809871,47.1478478694947,,,1.497126671549462
55,14,,35.44100078647297,51.89305068571921,,,1.4642095181896109
55,15,,35.73714689586982,72.40828319630963,,,2.0261349739891497
55,16,,36.02031510062813,97.8576015119275,,,2.716733633188596
55,17,,41.95514920863802,109.05861733119319,,,2.5994095930599013
55,18,,43.819277600223806,69.65001210808256,,,1.5894833489387974
55,19,,41.156318268976335,96.7935494728075,,,2.3518515150022674
55,20,,43.0364811576417,65.53603953530231,,,1.5228019989656034
56,2,,2.793718190866688,3.861008299601214,,,1.382032129161683
56,3,,6.805606730664792,16.34628123660673,,,2.401884487822877
56,4,,5.221064973152975,17.479519328338903,,,3.3478838930792136
56,5,,13.941470827167631,34.6579748677486,,,2.4859625858278083
56,7,,15.860176829496421,40.78662503659909,,,2.5716374713266115
56,8,,23.39174011442879,49.978145698706584,,,2.1365723735908997
56,9,,18.636818211274562,50.05974623173488,,,2.6860672065498092
56,10,,23.030354833221462,46.292582644299806,,,2.0100681461287087
56,11,,24.841756595087226,39.538065775878124,,,1.5915970203048073
56,12,,24.0090807640951,37.83711689900839,,,1.5759502527723899
56,13,,25.853946258794398,62.29264288499286,,,2.4094055994954187
56,14,,25.555810469995563,40.539490944058116,,,1.5863120831818078
56,15,,30.559094802554863,83.08963352991825,,,2.718982157906445
56,16,,34.686111815202295,56.554593244348524,,,1.630467939031485
56,17,,32.31875615934172,83.41943428255355,,,2.5811461886487614
56,18,,39.299668282634414,59.771725157044315,,,1.5209218746371966
56,19,,45.19659725379823,101.84154135007388,,,2.253301078800027
56,20,,45.78863084078996,103.36549833709542,,,2.257448987642892
57,2,,4.6407015853164815,6.20439509103776,,,1.336951962321585
57,3,,7.2760644484380865,14.856528912496445,,,2.04183580530071
57,4,,8.435168532374837,27.50188668411011,,,3.260383782322276
57,5,,8.840385813402797,26.432077370767573,,,2.9899235088466654
57,6,,15.079040275770518,27.04114238786509,,,1.793293332554835
57,7,,14.899589585925536,32.228747197982806,,,2.163062748280446
