n,k,brute_force,CalinescuKarloffRabani,electrical_alg,ratio_BruteCKR,ratio_BruteElectrical,ratioCKRElectrical,brute_time,ckr_time,elec_time
19,3,,8.804858373344086,8.956044400039376,,,1.0171707505430176,,0.12848210334777832,0.016176939010620117
19,4,,6.856411949075223,9.34491643620893,,,1.3629455910200015,,0.12935090065002441,0.008719921112060547
19,5,,8.517953725333228,8.517953725333228,,,1.0,,0.13302898406982422,0.009681940078735352
19,6,,15.4841335132866,16.27365261275271,,,1.0509889106024977,,0.13582515716552734,0.013384103775024414
19,7,,15.75899823819998,17.900575162902197,,,1.1358954987069552,,0.1370558738708496,0.011003971099853516
19,8,,18.18890190322599,23.10209942704778,,,1.2701206235517926,,0.1703338623046875,0.014156103134155273
19,9,,16.624128915685056,20.720736180155676,,,1.2464253787520514,,0.14061594009399414,0.012614011764526367
20,2,,2.7732323074835374,2.8471341196085964,,,1.0266482587577088,,0.13553595542907715,0.011633157730102539
20,3,,6.195043035030944,6.195043035030944,,,1.0,,0.1387648582458496,0.014651060104370117
20,4,,10.868941408912391,13.59445956622495,,,1.2507620618027868,,0.14136815071105957,0.015291929244995117
20,5,,10.831845404120017,12.492754395177897,,,1.1533357363488712,,0.14339900016784668,0.009232044219970703
20,6,,14.331172612083153,13.516435654954543,,,0.943149316585464,,0.14513802528381348,0.011600971221923828
20,7,,16.206564136134492,19.76463946782519,,,1.2195453213773757,,0.1485309600830078,0.013670921325683594
20,8,,19.810790304003064,23.413343871299652,,,1.1818480490689278,,0.14868593215942383,0.013428211212158203
20,9,,23.60886311886837,28.892707577203552,,,1.2238076620518121,,0.1518549919128418,0.012520074844360352
20,10,,24.64142303296835,26.55895824424553,,,1.0778175517181643,,0.1546468734741211,0.014083147048950195
21,2,,3.9869222836644282,4.102792832542887,,,1.029062655510797,,0.14751386642456055,0.00937509536743164
21,3,,7.105392919460721,7.105392919460721,,,1.0,,0.14917707443237305,0.022398948669433594
21,4,,10.78758860327381,12.525333881809885,,,1.1610874628653065,,0.18535089492797852,0.008614778518676758
21,5,,11.968382788072427,15.798353743539057,,,1.3200073914149488,,0.1449108123779297,0.010031938552856445
21,6,,14.337972869690338,19.85206958687036,,,1.3845799379936414,,0.14409399032592773,0.009353160858154297
21,7,,15.100829040466337,21.34789241322616,,,1.4136900931743084,,0.1504371166229248,0.011111021041870117
21,8,,17.0316030652964,19.81723212654031,,,1.1635564808881618,,0.1484529972076416,0.012253999710083008
21,9,,22.79685789557273,24.314558386847565,,,1.0665749858259888,,0.14964008331298828,0.011626958847045898
21,10,,22.129865474883452,24.105914723413814,,,1.0892933240273468,,0.14873290061950684,0.014622926712036133
22,2,,4.012850625376231,4.376634751440532,,,1.0906547888336098,,0.14219188690185547,0.012246131896972656
22,3,,7.183681144655904,7.7875048622714615,,,1.084054916338367,,0.14468693733215332,0.01682901382446289
22,4,,5.799824633631165,8.463742144468782,,,1.4593100100631466,,0.14693403244018555,0.008620023727416992
22,5,,11.504955519449801,13.381720319382094,,,1.1631266454493903,,0.14854693412780762,0.010420799255371094
22,6,,14.64370123325573,19.2323641313661,,,1.3133540370032648,,0.1839590072631836,0.010856866836547852
22,7,,13.66769799707174,18.69077469061982,,,1.3675144632713028,,0.15459012985229492,0.014071941375732422
22,8,,21.56795672170514,28.399808558962008,,,1.3167593446801367,,0.15513896942138672,0.013609170913696289
22,9,,15.492068702166012,20.06912819186815,,,1.2954453390115808,,0.1570429801940918,0.014699935913085938
22,10,,25.769920658294723,32.75035327387424,,,1.2708752078882588,,0.16520190238952637,0.013897895812988281
22,11,,23.66471579565585,27.557326862249734,,,1.164490083050499,,0.16333794593811035,0.01410984992980957
23,2,,1.6777527423349576,1.6777527423349576,,,1.0,,0.18092608451843262,0.012853860855102539
23,3,,5.688521303171241,5.688521303171241,,,1.0,,0.15720510482788086,0.04411792755126953
23,4,,11.155583319894458,13.493647878186493,,,1.2095869387773222,,0.15726995468139648,0.01029515266418457
23,5,,9.987143852566541,11.776633650598258,,,1.1791793353984628,,0.19209694862365723,0.0379488468170166
23,6,,13.73526941830502,18.859970081209557,,,1.373105215983229,,0.16069889068603516,0.010859966278076172
23,7,,19.673973603035307,24.288591562144582,,,1.2345544449849892,,0.16348719596862793,0.011014938354492188
23,8,,15.25982497783558,16.638532051571552,,,1.0903488130262635,,0.16804218292236328,0.01889204978942871
23,9,,23.071647270550493,27.43390629695609,,,1.1890744503524786,,0.18777799606323242,0.013980865478515625
23,10,,17.265905188557763,21.299371496112055,,,1.2336087371907556,,0.18951702117919922,0.01574397087097168
23,11,,28.411190007325448,32.32847325788484,,,1.137878182840964,,0.18997502326965332,0.015647172927856445
24,2,,4.5528859658937755,4.5528859658937755,,,1.0,,0.18100500106811523,0.013304948806762695
24,3,,5.570563182483209,6.319323693559504,,,1.134413790230545,,0.1896529197692871,0.024014949798583984
24,4,,7.6225519030002244,9.451754179085572,,,1.2399724264737872,,0.21976494789123535,0.011927127838134766
24,5,,11.238860368759616,12.045536552326194,,,1.0717756211126954,,0.18858599662780762,0.010630130767822266
24,6,,12.5997998714158,19.554290447113736,,,1.551952463266901,,0.1907351016998291,0.012919902801513672
24,7,,16.80207530652233,19.32387277412558,,,1.150088451670272,,0.19598007202148438,0.014990091323852539
24,8,,14.079369591506712,16.25910265953038,,,1.15481751891353,,0.19681906700134277,0.019047975540161133
24,9,,17.883467024588313,22.025893436650527,,,1.231634414421248,,0.19866514205932617,0.013354778289794922
24,10,,17.53825206534899,25.45357737072596,,,1.4513177981411038,,0.20103716850280762,0.015260934829711914
24,11,,19.485929852255286,24.532540928319463,,,1.2589874393641054,,0.20725703239440918,0.015056848526000977
24,12,,25.82810515888812,32.506264936259775,,,1.2585617387063148,,0.20572400093078613,0.016278982162475586
25,2,,1.3733526622423986,2.1147434181814546,,,1.5398400398689434,,0.22980093955993652,0.018590927124023438
25,3,,5.940059070564871,5.940059070564871,,,1.0,,0.19810795783996582,0.01930689811706543
25,4,,8.163153984334327,11.387112895845629,,,1.3949403524297481,,0.20290780067443848,0.021533966064453125
25,5,,10.62663335011719,12.888008573376386,,,1.2128026016098745,,0.2014141082763672,0.010719060897827148
25,6,,19.71322620290767,23.647126830983705,,,1.199556408858931,,0.19782280921936035,0.01052093505859375
25,7,,19.842391211719878,18.23867987700839,,,0.9191775165805491,,0.18825602531433105,0.011393070220947266
25,8,,18.941813410084333,23.517796050550828,,,1.2415810219115722,,0.19128704071044922,0.014933109283447266
25,9,,22.34202816853285,27.261543855755132,,,1.2201910968025307,,0.1927809715270996,0.01540994644165039
25,10,,24.524136859992836,29.049736568739114,,,1.1845365541133095,,0.2278609275817871,0.01371002197265625
25,11,,26.475153520661312,28.338869487399634,,,1.0703949068806673,,0.19781994819641113,0.013924121856689453
25,12,,23.466787855512834,27.350275945739288,,,1.1654886946665834,,0.19555091857910156,0.01846909523010254
26,2,,2.849567785726531,3.7565180148316744,,,1.3182764184968865,,0.18758487701416016,0.02138996124267578
26,3,,4.2280509838384415,4.2280509838384415,,,1.0,,0.18807697296142578,0.023531198501586914
26,4,,8.336815587906683,11.35089253810538,,,1.3615381578753996,,0.19277000427246094,0.010456085205078125
26,5,,10.826236640906473,14.138439555977229,,,1.305942223963195,,0.19299912452697754,0.018086910247802734
26,6,,11.853555708738316,15.721607010840845,,,1.3263199159093708,,0.19516897201538086,0.030564069747924805
26,7,,15.868844169815045,16.693894290218648,,,1.051991821935776,,0.23316717147827148,0.011316061019897461
26,8,,16.405988982532243,23.33096451571253,,,1.422100462249087,,0.1997358798980713,0.01949310302734375
26,9,,19.70243100836877,26.280430820374377,,,1.3338674201783296,,0.20524287223815918,0.013770103454589844
26,10,,19.61262226839377,24.055148693666077,,,1.2265136382314132,,0.20512700080871582,0.014345169067382812
26,11,,24.86441917349827,35.0625455988814,,,1.410149392761718,,0.2098708152770996,0.015269994735717773
26,12,,28.89599091929358,36.29410280194057,,,1.2560255470494122,,0.21027421951293945,0.01541590690612793
26,13,,33.2232008699381,40.38501453898621,,,1.2155666366129236,,0.21691393852233887,0.01770305633544922
27,2,,3.4647860240412713,4.391926474676506,,,1.2675895262224108,,0.25685906410217285,0.02010798454284668
27,3,,2.55913144889846,6.524351083227776,,,2.5494396100818055,,0.22463011741638184,0.015135049819946289
27,4,,11.561436422837748,12.333674083201355,,,1.0667942660514205,,0.22443199157714844,0.012148857116699219
27,5,,10.872096165967584,11.440319756989197,,,1.0522644007510067,,0.23009705543518066,0.012288093566894531
27,6,,17.741103942318496,20.244169435375998,,,1.1410884858797794,,0.23039603233337402,0.013534784317016602
27,7,,15.175393756308022,23.655622698349987,,,1.55881442539288,,0.23427200317382812,0.013840913772583008
27,8,,16.297918669550477,24.376855231607124,,,1.4957035757670447,,0.2354428768157959,0.021735191345214844
27,9,,18.410511389168636,22.257948026754406,,,1.2089804327678433,,0.27617502212524414,0.014274120330810547
27,10,,27.134193017191304,32.116731558279504,,,1.1836258236215624,,0.24289894104003906,0.02560281753540039
27,11,,25.870490743916932,29.474859074865254,,,1.13932353918705,,0.24648404121398926,0.01604604721069336
27,12,,23.249388049327887,30.380245188176048,,,1.3067116056439303,,0.24686598777770996,0.22254490852355957
27,13,,32.082951885615664,39.854507775852916,,,1.242233193440084,,0.251924991607666,0.017581939697265625
28,2,,4.041431321470377,4.041431321470377,,,1.0,,0.2324068546295166,0.024506807327270508
28,3,,7.102775270957743,11.059581675185951,,,1.5570789238408032,,0.2374570369720459,0.016421079635620117
28,4,,8.078465396030861,10.468680227845095,,,1.2958748617019022,,0.2647559642791748,0.011497020721435547
28,5,,15.211739763395,16.21236076947572,,,1.0657795243439925,,0.217803955078125,0.012167215347290039
28,6,,11.293352361845725,13.173316484404442,,,1.166466436388731,,0.22080612182617188,0.011923074722290039
28,7,,20.236816116605603,25.01611687080553,,,1.2361686110434242,,0.2239971160888672,0.013810873031616211
28,8,,17.31077207207521,22.468845433685708,,,1.2979689952668962,,0.22855401039123535,0.017735004425048828
28,9,,16.88327324965432,21.890283038367386,,,1.2965662946203624,,0.23041892051696777,0.017142057418823242
28,10,,23.15583051942096,26.80418005317419,,,1.1575564102826428,,0.23435401916503906,0.01353311538696289
28,11,,26.240835338529024,38.112465527377225,,,1.4524105286929363,,0.2715470790863037,0.015276193618774414
28,12,,29.679806800830164,32.32489975730534,,,1.0891209627550942,,0.23807907104492188,0.01677393913269043
28,13,,30.302465333155173,35.644818273823674,,,1.1763009339977106,,0.238739013671875,0.0230710506439209
28,14,,32.089680154385945,40.263829922965854,,,1.2547283029700962,,0.24097394943237305,0.019167184829711914
29,2,,2.3612064530468753,2.3612064530468753,,,1.0,,0.22407913208007812,0.014503955841064453
29,3,,6.730996853211057,8.343260790807658,,,1.2395282560305259,,0.22616195678710938,0.016453981399536133
29,4,,7.856095854261559,7.856095854261559,,,1.0,,0.26522111892700195,0.015127897262573242
29,5,,9.919143653969714,14.140034310718583,,,1.4255297436951262,,0.2312610149383545,0.012720108032226562
29,6,,15.141006816053292,19.309339111099792,,,1.275300866427655,,0.23274993896484375,0.020383119583129883
29,7,,15.137574967526557,19.68012288111858,,,1.3000842554594638,,0.2581789493560791,0.019416093826293945
29,8,,16.683333491313498,20.885537157787866,,,1.2518803372636726,,0.266679048538208,0.015048027038574219
29,9,,16.280766477975742,22.317919288389408,,,1.3708150238860433,,0.2767648696899414,0.015064001083374023
29,10,,22.370160113884925,26.505220487931716,,,1.1848471514283083,,0.2701249122619629,0.017425060272216797
29,11,,23.85686404628066,31.176774309321196,,,1.3068261716561078,,0.3110320568084717,0.01902008056640625
29,12,,24.12347168774229,28.83440729002151,,,1.19528431327208,,0.2789270877838135,0.01838994026184082
29,13,,25.617279136900432,33.66874363216171,,,1.3142981911636171,,0.28090500831604004,0.018694162368774414
29,14,,30.916975379364043,37.73301999257506,,,1.2204628534834128,,0.28052186965942383,0.019735097885131836
30,2,,3.1195239428832324,3.323860432489036,,,1.0655024591402702,,0.2629220485687256,0.016999006271362305
30,3,,3.183713204068454,3.4320411095662022,,,1.0779994583621448,,0.26543498039245605,0.010841846466064453
30,4,,7.270505067245372,8.997028142181911,,,1.2374694823767833,,0.3060932159423828,0.01199793815612793
30,5,,9.300715752984035,10.696321675042501,,,1.150053604381007,,0.2705729007720947,0.013715982437133789
30,6,,13.917512445370978,17.338133510246404,,,1.245778193359054,,0.2719700336456299,0.01856207847595215
30,7,,13.742396584950981,20.07236158331759,,,1.4606158001071243,,0.2739830017089844,0.01458287239074707
30,8,,14.551056746171561,19.49898753391509,,,1.340039275088756,,0.25273704528808594,0.026382923126220703
30,9,,21.519257711191702,27.009569765795025,,,1.2551348252011467,,0.25542116165161133,0.01669907569885254
30,10,,22.79147762801762,31.22718941585172,,,1.3701257077542026,,0.29682087898254395,0.014117002487182617
30,11,,18.944177728482362,21.52291269958263,,,1.1361228240180183,,0.26142191886901855,0.017381906509399414
30,12,,31.169733845902122,37.11028911064415,,,1.1905872951662382,,0.2622661590576172,0.01661086082458496
30,13,,30.66877290022958,35.8125741961912,,,1.1677211316114677,,0.26631593704223633,0.01745319366455078
30,14,,29.37716737904184,33.72149396399752,,,1.1478810577242717,,0.27071499824523926,0.01743793487548828
30,15,,36.90038433068515,47.95752741789221,,,1.29964845320086,,0.2702219486236572,0.019051074981689453
31,2,,1.9520829047980364,2.2500868358668686,,,1.1526594645833774,,0.28840208053588867,0.010120868682861328
31,3,,5.501317580775279,7.039640462007299,,,1.2796280815722751,,0.2529909610748291,0.04660606384277344
31,4,,6.347836139038617,8.356081567901173,,,1.3163669295922793,,0.2547171115875244,0.012244939804077148
31,5,,12.435695555554553,16.3649595414767,,,1.315966563218661,,0.25777697563171387,0.01512289047241211
31,6,,9.587232466893973,10.576001878057214,,,1.1031339768361306,,0.26499199867248535,0.015964984893798828
31,7,,21.843808991714795,26.319059763197462,,,1.20487501850891,,0.309736967086792,0.03345680236816406
31,8,,16.579425777978262,24.527014422501615,,,1.479364529927194,,0.2981898784637451,0.01688218116760254
31,9,,20.70621341047842,26.78900640185271,,,1.2937665555159439,,0.3036770820617676,0.018821001052856445
31,10,,23.689606644283167,30.26764148712321,,,1.2776759843088181,,0.302278995513916,0.02356696128845215
31,11,,22.32533852798595,28.50486757170127,,,1.2767944161728597,,0.30365991592407227,0.016576051712036133
31,12,,23.88314792843491,25.26166977447818,,,1.0577194367415035,,0.30823397636413574,0.01825881004333496
31,13,,26.34345916744183,34.80915162414585,,,1.321358421568526,,0.34932589530944824,0.019222021102905273
31,14,,30.117139916628503,39.37483704223363,,,1.307389650917473,,0.312114953994751,0.02789616584777832
31,15,,33.91293461057144,44.58214675045489,,,1.314605983304011,,0.31882500648498535,0.023806095123291016
32,2,,3.012885596192623,4.069632422542296,,,1.3507424336606346,,0.2925758361816406,0.017765045166015625
32,3,,4.621261004251124,6.6580148851739756,,,1.4407355219818205,,0.29587507247924805,0.02267289161682129
32,4,,8.113062666031544,12.92860711177467,,,1.5935544496537979,,0.333010196685791,0.029454946517944336
32,5,,14.53365146786879,18.79924019958292,,,1.2934973871600373,,0.29600095748901367,0.015616893768310547
32,6,,13.762178869944567,15.615561111736698,,,1.1346721517942018,,0.27455615997314453,0.013025999069213867
32,7,,16.84669783296726,20.5030412089636,,,1.2170362056854402,,0.2775301933288574,0.013007879257202148
32,8,,23.06038708167567,27.420886027254618,,,1.189090448921558,,0.2817111015319824,0.016241073608398438
32,9,,18.91860721206844,23.317547860170944,,,1.2325192652288037,,0.3186330795288086,0.01593303680419922
32,10,,23.747284565231517,32.28141422112238,,,1.359372863556186,,0.2829020023345947,0.015941143035888672
32,11,,25.094266713775525,34.9530947758514,,,1.3928717333933436,,0.28870391845703125,0.016228914260864258
32,12,,25.2965514905574,32.8353944830033,,,1.2980186052339968,,0.29148292541503906,0.017058134078979492
32,13,,26.26437147345736,33.54642154233544,,,1.2772596357859651,,0.2950289249420166,0.01733994483947754
32,14,,27.202971929563144,34.47864359779028,,,1.2674587058747142,,0.33799004554748535,0.03523612022399902
32,15,,35.765713633003465,43.99083936516822,,,1.2299723644986877,,0.3008241653442383,0.018884897232055664
32,16,,36.750786781521974,43.52070310018403,,,1.1842114662444703,,0.3046419620513916,0.0576171875
33,2,,4.414606428600107,4.449151260530545,,,1.0078251215570744,,0.2776200771331787,0.03280901908874512
33,3,,3.8069256222020433,3.8069256222020433,,,1.0,,0.3112008571624756,0.013673067092895508
33,4,,8.4684449160056,12.606518671794461,,,1.4886462386934565,,0.3521740436553955,0.016210079193115234
33,5,,14.723054774762875,18.194146970061617,,,1.2357589677142695,,0.31740903854370117,0.015812158584594727
33,6,,12.646119124505079,15.724468375612297,,,1.2434224461117191,,0.3205220699310303,0.015266895294189453
33,7,,14.777181071172924,18.311739842673866,,,1.2391903269288687,,0.32557106018066406,0.015501976013183594
33,8,,21.373064934488394,25.41344320315699,,,1.1890406584667643,,0.327085018157959,0.018507957458496094
33,9,,21.206758372298744,26.61949433995816,,,1.2552363672295046,,0.37282299995422363,0.01731395721435547
33,10,,22.440042420175338,30.71657648549035,,,1.3688288065745262,,0.33292102813720703,0.01826310157775879
33,11,,21.792389755829863,29.089589536624096,,,1.3348508292369403,,0.33478498458862305,0.018874168395996094
33,12,,22.679681060658847,28.269841477057877,,,1.2464832023628394,,0.3414609432220459,0.35566210746765137
33,13,,26.077066988405477,36.863216795663874,,,1.4136258810108588,,0.3389270305633545,0.019361019134521484
33,14,,30.970861297238024,44.02491970850182,,,1.4214948459450159,,0.35354185104370117,0.019155025482177734
33,15,,31.26453032864663,38.38960581586348,,,1.2278964504606165,,0.32143306732177734,0.019081830978393555
33,16,,33.68999837963726,39.46901347621279,,,1.1715350363468242,,0.32400083541870117,0.019717931747436523
34,2,,2.0390793948828643,2.0390793948828643,,,1.0,,0.2957179546356201,0.01456594467163086
34,3,,6.481560875307882,7.100534517541298,,,1.0954976207338352,,0.33600401878356934,0.015211820602416992
34,4,,7.083047630294882,8.74936536880923,,,1.2352543460794114,,0.30274295806884766,0.02061009407043457
34,5,,11.318746076580632,15.076315122379077,,,1.331977501781151,,0.30326390266418457,0.01408696174621582
34,6,,14.556646855083313,20.473364124263245,,,1.4064615517627783,,0.3033411502838135,0.012893915176391602
34,7,,17.05323268118613,21.612980094466515,,,1.2673831700139115,,0.30993008613586426,0.018694162368774414
34,8,,20.202316677803186,27.47649237827654,,,1.3600664130003308,,0.35025715827941895,0.014442920684814453
34,9,,20.081053916126802,23.741783363757857,,,1.1822976753571275,,0.3151729106903076,0.014791011810302734
34,10,,22.17193391968942,29.25453222353003,,,1.3194398075285183,,0.3363001346588135,0.017121076583862305
34,11,,27.40932437673315,30.857091672558546,,,1.1257881167896313,,0.3627891540527344,0.018393993377685547
34,12,,24.12487855420839,27.776658923474855,,,1.1513698964768235,,0.3947329521179199,0.01863384246826172
34,13,,30.602553500707437,40.736731354927585,,,1.3311546487121042,,0.3597548007965088,0.02822589874267578
34,14,,38.778513764596575,44.07824991310627,,,1.1366668196899328,,0.36588287353515625,0.020992040634155273
34,15,,34.771952335765356,44.14966739181182,,,1.2696919334725083,,0.37132883071899414,0.02446889877319336
34,16,,38.01692334682981,48.19708895269739,,,1.2677798388100359,,0.37051892280578613,0.028007984161376953
34,17,,40.38188204681828,43.91547358445611,,,1.0875043796507806,,0.4181668758392334,0.022857189178466797
35,2,,3.3262306982333767,3.3262306982333767,,,1.0,,0.3410379886627197,0.02432107925415039
35,3,,5.986622202842804,6.94813789255369,,,1.160610717886006,,0.3453071117401123,0.02656102180480957
35,4,,8.922670956963131,8.922670956963131,,,1.0,,0.3424959182739258,0.015336990356445312
35,5,,12.088185922652276,15.516082870226457,,,1.2835741416874291,,0.35871005058288574,0.013672113418579102
35,6,,11.676628962019544,15.397141176383421,,,1.3186289661567179,,0.3201160430908203,0.01817011833190918
35,7,,17.073261846241127,20.37374325302166,,,1.1933128793141055,,0.3239419460296631,0.016670942306518555
35,8,,19.8918137875886,28.12311573230857,,,1.413803488843026,,0.32738304138183594,0.016206979751586914
35,9,,20.224597104015665,30.949430362131725,,,1.5302866209377592,,0.3656349182128906,0.017155170440673828
35,10,,24.157447529949877,27.508262388883427,,,1.1387073222358977,,0.3354918956756592,0.021891117095947266
35,11,,24.793103426714758,32.62098150694074,,,1.315728045235006,,0.336230993270874,0.05610489845275879
35,12,,26.081722296095794,35.299896751345834,,,1.3534342690486325,,0.3405730724334717,0.01762700080871582
35,13,,25.889173065279767,35.5847005983465,,,1.3745012445403095,,0.38329505920410156,0.021005868911743164
35,14,,31.773060633738293,43.25299206766391,,,1.3613102170502147,,0.3450469970703125,0.022781848907470703
35,15,,28.05016538798529,42.49723291567986,,,1.5150439338900537,,0.3636329174041748,0.021282196044921875
35,16,,34.10753139858409,45.92400476422771,,,1.3464476284593894,,0.39092421531677246,0.022398948669433594
35,17,,41.10403366355981,50.51780580524153,,,1.2290230739575168,,0.4037470817565918,0.024547100067138672
36,2,,1.8112764556011458,5.659447803202948,,,3.124563224847214,,0.39889097213745117,0.024752140045166016
36,3,,5.818525476160172,7.313361387748289,,,1.2569097476178117,,0.35955309867858887,0.03436899185180664
36,4,,7.004513077201868,8.041681802460062,,,1.1480714953097806,,0.36667490005493164,0.042405128479003906
36,5,,12.989221538176125,15.472240876766719,,,1.1911599807034507,,0.36829614639282227,0.016243934631347656
